date,gold_price,gold_volume,token_price,token_total_volume,token_market_cap,gold_forward_filled,token_log_price,gold_log_price,basis,abs_basis,premium_discount_pct,weekday,is_monday,gold_return,token_return,tracking_error,basis_change
2024-02-03,2039.833459837,,2039.6298828125,3200951,,0,7.620523640383977,7.620623446170949,-9.980578697188491e-05,9.980578697188491e-05,-0.009980080654046703,Saturday,0,0.00035976190024289423,0.00019422966764537364,0.0001655322325975206,-0.0001655322325975206
2024-02-04,2040.1742961705,,2039.1661376953125,2413993,,0,7.620296247243034,7.620790522487797,-0.0004942752447636423,0.0004942752447636423,-0.04941531108787069,Sunday,0,0.00016707631684820257,-0.00022739314094355478,0.00039446945779175735,-0.00039446945779175735
2024-02-05,2024.9600627252,,2023.822265625,3206269,,0,7.612743213125148,7.613305257235144,-0.0005620441099960516,0.0005620441099960516,-0.056188619279176295,Monday,1,-0.0074852652526535834,-0.007553034117885993,6.776886523240933e-05,-6.776886523240933e-05
2024-02-06,2036.0743509199,,2033.9232177734375,3821426,,0,7.617721826522055,7.618778895137189,-0.0010570686151343267,0.0010570686151343267,-0.10565101149133942,Tuesday,0,0.0054736379020452475,0.004978613396906972,0.0004950245051382751,-0.0004950245051382751
2024-02-07,2035.9106129374,,2035.29052734375,3892517,,0,7.618393852966187,7.61869847343424,-0.0003046204680527964,0.0003046204680527964,-0.030457407594888988,Wednesday,0,-8.04217029495291e-05,0.0006720264441320012,0.0007524481470815303,0.0007524481470815303
2024-02-08,2034.9689056751,,2032.730712890625,4119158,,0,7.617135346857286,7.618235817993423,-0.0011004711361364272,0.0011004711361364272,-0.10998658398332553,Thursday,0,-0.000462655440816917,-0.0012585061089005478,0.0007958506680836308,-0.0007958506680836308
2024-02-09,2024.4582903895,,2024.4359130859375,5455969,,0,7.613046379296152,7.613057432834446,-1.1053538294447662e-05,1.1053538294447662e-05,-0.0011053477203623637,Friday,0,-0.005178385158976617,-0.004088967561134638,0.0010894175978419796,0.0010894175978419796
2024-02-10,2024.4845206901,,2024.0843505859375,3513277,,0,7.61287270472965,7.6130703894514316,-0.0001976847217814992,0.0001976847217814992,-0.01976651834443711,Saturday,0,1.2956616985526637e-05,-0.0001736745665015249,0.00018663118348705154,-0.00018663118348705154
2024-02-11,2024.5455907422,,2025.860107421875,3591134,,0,7.6137496337681325,7.613100554725793,0.0006490790423399062,0.0006490790423399062,0.06492897397253361,Sunday,0,3.0165274361060312e-05,0.0008769290384824657,0.0008467637641214054,0.0008467637641214054
2024-02-12,2023.7044598197,,2018.19873046875,4692805,,0,7.609960674988882,7.612685001870066,-0.0027243268811840693,0.0027243268811840693,-0.2720619270385278,Monday,1,-0.00041555285572680845,-0.003788958779250784,0.0033734059235239755,-0.0033734059235239755
2024-02-13,2019.7225911021,,1991.930908203125,7003918,,0,7.596859752906032,7.610715449826892,-0.013855696920860083,0.013855696920860083,-1.376014855773337,Tuesday,0,-0.001969552043173728,-0.013100922082849742,0.011131370039676014,-0.011131370039676014
2024-02-14,1992.7662584817,,1992.808837890625,5188038,,0,7.5973003988491286,7.5972790320913095,2.1366757819052395e-05,2.1366757819052395e-05,0.002136698608964574,Wednesday,0,-0.013436417735582573,0.0004406459430965626,0.013877063678679136,0.013877063678679136
2024-02-15,1992.6888247022,,2003.6942138671875,7718544,,0,7.602747862671414,7.5972401739042805,0.0055076887671337005,0.0055076887671337005,0.5522883968916825,Thursday,0,-3.8858187028978364e-05,0.00544746382228567,0.005486322009314648,0.005486322009314648
2024-02-16,2004.6957994406,,2012.092041015625,5086727,,0,7.606930276204935,7.603247607252621,0.003682668952313506,0.003682668952313506,0.3689458309379842,Friday,0,0.006007433348340641,0.004182413533520446,0.0018250198148201946,-0.0018250198148201946
2024-02-17,2013.0562804236,,2012.515869140625,3085907,,0,7.6071408945488965,7.607409383730629,-0.0002684891817326118,0.0002684891817326118,-0.026845314173788735,Saturday,0,0.0041617764780079725,0.00021061834396185475,0.003951158134046118,-0.003951158134046118
2024-02-18,2013.0412866716,,2011.990966796875,3396016,,0,7.6068800415459705,7.607401935450129,-0.0005218939041586879,0.0005218939041586879,-0.052175774122422997,Sunday,0,-7.4482804999220775e-06,-0.0002608530029259981,0.00025340472242607603,-0.00025340472242607603
2024-02-19,2019.6397851265,,2014.0657958984375,3314978,,0,7.607910742009247,7.610674450298799,-0.002763708289551303,0.002763708289551303,-0.27598927636065923,Monday,1,0.0032725148486694167,0.0010307004632768013,0.0022418143853926153,-0.0022418143853926153
2024-02-20,2017.1152226643,,2023.3927001953125,3435368,,0,7.612530936072939,7.609423662085761,0.0031072739871778055,0.0031072739871778055,0.31121065670809084,Tuesday,0,-0.0012507882130377013,0.004620194063691407,0.005870982276729109,0.005870982276729109
2024-02-21,2026.8287264868,,2023.9869384765625,3308073,,0,7.612824577064677,7.614227646822214,-0.0014030697575373452,0.0014030697575373452,-0.14020859153517423,Wednesday,0,0.00480398473645316,0.00029364099173800895,0.004510343744715151,-0.004510343744715151
2024-02-22,2027.6954815037,,2023.96875,3189930,,0,7.612815590564843,7.614655196386917,-0.0018396058220746525,0.0018396058220746525,-0.1837914784391734,Thursday,0,0.00042754956470325567,-8.986499834051642e-06,0.0004365360645373073,-0.0004365360645373073
2024-02-23,2027.3826409011,,2033.1893310546875,5695669,,0,7.617360938192606,7.614500900664972,0.00286003752763353,0.00286003752763353,0.2864131336848444,Friday,0,-0.00015429572194491925,0.004545347627763263,0.004699643349708182,0.004699643349708182
2024-02-24,2035.7854436862,,2032.259521484375,3341120,,0,7.616903517809149,7.618636990823799,-0.0017334730146503219,0.0017334730146503219,-0.17319714180884915,Saturday,0,0.004136090158826988,-0.00045742038345686353,0.004593510542283852,-0.004593510542283852
2024-02-25,2035.7978770293,,2034.2332763671875,3345061,,0,7.617874258511728,7.618643098198804,-0.0007688396870761949,0.0007688396870761949,-0.07685442055748871,Sunday,0,6.107375004837934e-06,0.0009707407025789649,0.000964633327574127,0.000964633327574127
2024-02-26,2031.6094044012,,2029.5936279296875,3758569,,0,7.615590868710616,7.616583567977806,-0.0009926992671891455,0.0009926992671891455,-0.09922067042737552,Monday,1,-0.0020595302209986954,-0.002283389801111646,0.0002238595801129506,-0.0002238595801129506
2024-02-27,2033.3138135207,,2028.9989013671875,3444529,,0,7.615297798360507,7.617422161539361,-0.0021243631788543382,0.0021243631788543382,-0.21221083163947113,Tuesday,0,0.0008385935615553564,-0.0002930703501098364,0.0011316639116651928,-0.0011316639116651928
